vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
0.5,231.0,16.0,71.0,1014.5,-1.0,-1.0,-1.0,-1.0,DF,2016-08-25 00:30:00,28.6,41.97751,3.03543
1.9,37.0,12.0,48.0,810.9,-1.0,-1.0,-1.0,-1.0,DG,2016-08-25 00:30:00,1971.4,42.39848,2.15517
1.2,359.0,21.5,49.0,970.7,-1.0,-1.0,-1.0,-1.0,DI,2016-08-25 00:30:00,415,41.43292,1.62386
1.2,344.0,19.6,57.0,997.1,-1.0,-1.0,-1.0,-1.0,DJ,2016-08-25 00:30:00,176,42.11653,2.78969
2.0,304.0,20.7,70.0,1017.3,-1.0,-1.0,-1.0,-1.0,DK,2016-08-25 00:30:00,2,41.14677,1.41846
1.0,321.0,21.8,93.0,1017.5,-1.0,-1.0,-1.0,-1.0,DL,2016-08-25 00:30:00,0.5,40.70719,0.83449
0.9,267.0,14.8,84.0,1000.2,-1.0,-1.0,-1.0,-1.0,DN,2016-08-25 00:30:00,150,41.96095,2.63108
2.2,262.0,17.7,66.0,1016.0,-1.0,-1.0,-1.0,-1.0,DO,2016-08-25 00:30:00,14,41.80857,3.03241
0.3,161.0,10.4,73.0,898.4,-1.0,-1.0,-1.0,-1.0,DP,2016-08-25 00:30:00,1097,42.38605,1.8664
0.8,13.0,17.2,52.0,985.2,-1.0,-1.0,-1.0,-1.0,DQ,2016-08-25 00:30:00,287,41.30728,1.36259
1.9,31.0,18.4,41.0,971.2,-1.0,-1.0,-1.0,-1.0,D1,2016-08-25 00:30:00,404,41.28521,0.75383
-1.0,-1.0,15.6,66.0,979.0,-1.0,-1.0,-1.0,-1.0,D2,2016-08-25 00:30:00,343,41.59252,1.915
0.7,253.0,21.1,46.0,988.9,-1.0,-1.0,-1.0,-1.0,D3,2016-08-25 00:30:00,252,41.38197,1.93564
0.6,84.0,20.0,62.0,1014.9,-1.0,-1.0,-1.0,-1.0,D4,2016-08-25 00:30:00,24,42.27065,3.18165
0.6,53.0,23.3,28.0,970.9,-1.0,-1.0,-1.0,-1.0,D5,2016-08-25 00:30:00,411.2,41.41843,2.12388
3.9,170.0,24.6,39.0,994.5,-1.0,-1.0,-1.0,-1.0,D6,2016-08-25 00:30:00,196,42.43515,3.16622
0.8,59.0,18.7,54.0,1011.2,-1.0,-1.0,-1.0,-1.0,D7,2016-08-25 00:30:00,53,41.18499,0.59376
4.5,129.0,23.0,33.0,958.5,-1.0,-1.0,-1.0,-1.0,D8,2016-08-25 00:30:00,515,40.95134,0.30565
0.4,2.0,17.7,79.0,1011.0,-1.0,-1.0,-1.0,-1.0,D9,2016-08-25 00:30:00,59,41.21553,1.52121
0.2,18.0,15.4,61.0,980.1,-1.0,-1.0,-1.0,-1.0,H1,2016-08-25 00:30:00,333,41.58642,1.65306
2.1,43.0,17.6,76.0,999.4,-1.0,-1.0,-1.0,-1.0,J5,2016-08-25 00:30:00,158,42.34215,2.83423
-1.0,-1.0,14.3,79.0,-1.0,-1.0,-1.0,-1.0,-1.0,KP,2016-08-25 00:30:00,36,41.73894,2.69436
-1.0,-1.0,14.1,69.0,-1.0,-1.0,-1.0,-1.0,-1.0,MQ,2016-08-25 00:30:00,402,41.92047,1.69584
1.7,43.0,17.4,47.0,960.6,-1.0,-1.0,-1.0,-1.0,MR,2016-08-25 00:30:00,500,41.25079,0.9106
-1.0,-1.0,13.2,68.0,-1.0,-1.0,-1.0,-1.0,-1.0,MS,2016-08-25 00:30:00,938,42.25978,1.97747
-1.0,-1.0,10.6,88.0,-1.0,-1.0,-1.0,-1.0,-1.0,MV,2016-08-25 00:30:00,845,42.13598,1.67295
0.2,208.0,16.6,52.0,994.1,-1.0,-1.0,-1.0,-1.0,R1,2016-08-25 00:30:00,210,41.70637,1.87276
-1.0,-1.0,18.7,83.0,-1.0,0.3,322.0,-1.0,-1.0,UA,2016-08-25 00:30:00,93,40.9091,0.76943
-1.0,-1.0,15.8,91.0,-1.0,0.2,281.0,-1.0,-1.0,UB,2016-08-25 00:30:00,15,42.05398,3.06195
-1.0,-1.0,15.2,71.0,-1.0,0.7,206.0,-1.0,-1.0,UC,2016-08-25 00:30:00,60,41.97726,2.99705
-1.0,-1.0,16.5,90.0,-1.0,-1.0,-1.0,-1.0,-1.0,UE,2016-08-25 00:30:00,4,42.02306,3.15719
-1.0,-1.0,22.1,34.0,-1.0,0.8,85.0,-1.0,-1.0,UF,2016-08-25 00:30:00,573,41.28832,1.90775
-1.0,-1.0,19.3,69.0,-1.0,0.4,12.0,-1.0,-1.0,UG,2016-08-25 00:30:00,3,41.29928,2.03787
-1.0,-1.0,18.4,36.0,-1.0,-1.0,-1.0,0.3,228.0,UH,2016-08-25 00:30:00,545,41.34171,1.48769
-1.0,-1.0,17.3,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,UI,2016-08-25 00:30:00,1386,42.26477,1.76218
-1.0,-1.0,18.0,40.0,-1.0,-1.0,-1.0,1.2,52.0,UJ,2016-08-25 00:30:00,709,41.52879,1.3683
-1.0,-1.0,20.6,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,UK,2016-08-25 00:30:00,161,41.27861,1.80479
-1.0,-1.0,16.3,59.0,-1.0,0.0,181.0,-1.0,-1.0,UL,2016-08-25 00:30:00,228,41.52911,0.75303
-1.0,-1.0,18.0,43.0,-1.0,0.5,103.0,-1.0,-1.0,UM,2016-08-25 00:30:00,505,41.35991,0.66789
-1.0,-1.0,14.7,67.0,-1.0,0.0,58.0,-1.0,-1.0,UN,2016-08-25 00:30:00,171,41.87449,2.92694
-1.0,-1.0,13.2,81.0,-1.0,-1.0,-1.0,-1.0,-1.0,UO,2016-08-25 00:30:00,97,41.91461,2.82069
2.4,317.0,20.0,45.0,1007.7,-1.0,-1.0,-1.0,-1.0,UP,2016-08-25 00:30:00,81,41.51773,2.37702
-1.0,-1.0,19.6,44.0,-1.0,0.4,36.0,-1.0,-1.0,UQ,2016-08-25 00:30:00,460,41.61991,2.44532
-1.0,-1.0,18.4,85.0,-1.0,0.6,321.0,-1.0,-1.0,US,2016-08-25 00:30:00,24,40.55786,0.52329
0.8,22.0,19.7,89.0,1017.3,-1.0,-1.0,-1.0,-1.0,UU,2016-08-25 00:30:00,3,40.70776,0.6321
-1.0,-1.0,21.5,80.0,1017.6,1.0,358.0,-1.0,-1.0,UW,2016-08-25 00:30:00,0,40.62725,0.65922
-1.0,-1.0,17.5,61.0,-1.0,0.3,243.0,-1.0,-1.0,UX,2016-08-25 00:30:00,210,40.62652,0.37112
-1.0,-1.0,18.6,39.0,-1.0,-1.0,-1.0,0.8,55.0,UY,2016-08-25 00:30:00,576,41.87912,0.76103
-1.0,-1.0,16.3,87.0,-1.0,0.0,2.0,-1.0,-1.0,U1,2016-08-25 00:30:00,31,42.30648,2.95481
2.2,300.0,17.0,94.0,1017.3,-1.0,-1.0,-1.0,-1.0,U2,2016-08-25 00:30:00,4,42.17716,3.0968
-1.0,-1.0,17.7,43.0,-1.0,1.0,322.0,-1.0,-1.0,U3,2016-08-25 00:30:00,257,41.37491,1.63032
2.7,6.0,20.3,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,U4,2016-08-25 00:30:00,507,41.83094,1.84699
-1.0,-1.0,19.9,65.0,-1.0,1.0,338.0,-1.0,-1.0,U6,2016-08-25 00:30:00,29,41.08017,1.06661
-1.0,-1.0,19.2,81.0,-1.0,0.0,219.0,-1.0,-1.0,U7,2016-08-25 00:30:00,52,40.85936,0.50525
-1.0,-1.0,19.6,85.0,-1.0,0.3,325.0,-1.0,-1.0,U9,2016-08-25 00:30:00,62,40.76947,0.61635
-1.0,-1.0,20.7,83.0,-1.0,1.5,200.0,-1.0,-1.0,VA,2016-08-25 00:30:00,257,41.19645,0.51161
0.7,338.0,16.0,77.0,-1.0,-1.0,-1.0,-1.0,-1.0,VB,2016-08-25 00:30:00,32,41.06289,0.63517
-1.0,-1.0,21.2,71.0,-1.0,0.6,121.0,-1.0,-1.0,VC,2016-08-25 00:30:00,69,41.24415,0.43266
-1.0,-1.0,18.5,35.0,-1.0,0.1,178.0,-1.0,-1.0,VD,2016-08-25 00:30:00,429,41.68939,1.20381
-1.0,-1.0,13.8,86.0,-1.0,0.5,73.0,-1.0,-1.0,VE,2016-08-25 00:30:00,97,41.48692,0.46058
-1.0,-1.0,15.6,64.0,-1.0,0.2,161.0,-1.0,-1.0,VH,2016-08-25 00:30:00,259,41.65814,0.39301
1.8,221.0,17.9,55.0,984.5,-1.0,-1.0,-1.0,-1.0,VK,2016-08-25 00:30:00,286,41.68328,0.4487
-1.0,-1.0,14.4,71.0,-1.0,0.0,338.0,-1.0,-1.0,VM,2016-08-25 00:30:00,222,41.7145,0.62839
-1.0,-1.0,11.9,96.0,-1.0,-1.0,-1.0,-1.0,-1.0,VN,2016-08-25 00:30:00,117,41.88244,2.74262
-1.0,-1.0,18.9,43.0,-1.0,1.2,43.0,-1.0,-1.0,VO,2016-08-25 00:30:00,785,42.08745,1.42792
-1.0,-1.0,18.1,49.0,-1.0,-1.0,-1.0,1.6,91.0,VP,2016-08-25 00:30:00,659,41.80483,1.53853
1.7,355.0,16.9,78.0,1004.3,-1.0,-1.0,-1.0,-1.0,VQ,2016-08-25 00:30:00,112,41.1713,1.16774
0.1,115.0,11.4,56.0,785.2,-1.0,-1.0,-1.0,-1.0,VS,2016-08-25 00:30:00,2247,42.63835,0.77889
-1.0,-1.0,18.4,44.0,-1.0,1.2,70.0,-1.0,-1.0,VU,2016-08-25 00:30:00,421,41.63286,1.91718
0.9,68.0,13.3,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,VV,2016-08-25 00:30:00,528,41.68129,2.02647
-1.0,-1.0,21.1,27.0,-1.0,-1.0,-1.0,-1.0,-1.0,VX,2016-08-25 00:30:00,1030,41.74761,2.30291
-1.0,-1.0,16.3,54.0,-1.0,-1.0,-1.0,-1.0,-1.0,VY,2016-08-25 00:30:00,240,41.25095,1.29863
-1.0,-1.0,15.5,76.0,-1.0,-1.0,-1.0,-1.0,-1.0,VZ,2016-08-25 00:30:00,83,42.38443,3.00736
-1.0,-1.0,18.3,50.0,-1.0,1.2,10.0,-1.0,-1.0,V1,2016-08-25 00:30:00,238,41.78487,0.82939
-1.0,-1.0,15.5,63.0,-1.0,0.0,0.0,-1.0,-1.0,V3,2016-08-25 00:30:00,509,41.95224,2.23271
-1.0,-1.0,14.2,68.0,-1.0,-1.0,-1.0,-1.0,-1.0,V4,2016-08-25 00:30:00,684,42.11477,2.21483
-1.0,-1.0,16.8,55.0,-1.0,-1.0,-1.0,1.6,58.0,V5,2016-08-25 00:30:00,774,42.03947,2.11993
-1.0,-1.0,16.2,65.0,-1.0,0.8,108.0,-1.0,-1.0,V8,2016-08-25 00:30:00,223,41.67279,0.87741
-1.0,-1.0,16.6,52.0,-1.0,0.4,105.0,-1.0,-1.0,WA,2016-08-25 00:30:00,443,41.87694,1.1541
-1.0,-1.0,19.7,45.0,-1.0,0.9,33.0,-1.0,-1.0,WB,2016-08-25 00:30:00,267,41.76036,0.67022
-1.0,-1.0,16.0,69.0,-1.0,0.2,91.0,-1.0,-1.0,WC,2016-08-25 00:30:00,261,41.63642,0.92446
-1.0,-1.0,20.4,61.0,-1.0,1.4,152.0,-1.0,-1.0,WD,2016-08-25 00:30:00,382,41.08671,0.31884
-1.0,-1.0,15.7,62.0,-1.0,-1.0,-1.0,-1.0,-1.0,WE,2016-08-25 00:30:00,126,41.5444,2.30014
-1.0,-1.0,24.4,26.0,-1.0,2.8,44.0,-1.0,-1.0,WG,2016-08-25 00:30:00,301,41.80104,0.64804
-1.0,-1.0,18.6,51.0,-1.0,0.8,151.0,-1.0,-1.0,WI,2016-08-25 00:30:00,350,41.35741,0.4809
-1.0,-1.0,17.5,59.0,-1.0,1.0,105.0,-1.0,-1.0,WJ,2016-08-25 00:30:00,141,41.1223,0.72182
-1.0,-1.0,20.5,42.0,-1.0,1.3,300.0,-1.0,-1.0,WK,2016-08-25 00:30:00,268,41.81949,0.57768
-1.0,-1.0,19.4,32.0,-1.0,0.7,119.0,-1.0,-1.0,WL,2016-08-25 00:30:00,413,41.57236,1.0882
1.6,225.0,21.6,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,WM,2016-08-25 00:30:00,1167,42.10736,1.8267
-1.0,-1.0,21.6,36.0,-1.0,-1.0,-1.0,1.4,198.0,WN,2016-08-25 00:30:00,916,41.59539,1.83751
-1.0,-1.0,15.1,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,WO,2016-08-25 00:30:00,185,41.27151,1.46717
-1.0,-1.0,18.1,54.0,-1.0,0.7,305.0,-1.0,-1.0,WP,2016-08-25 00:30:00,325,41.48518,1.69337
3.7,113.0,16.7,39.0,849.6,-1.0,-1.0,-1.0,-1.0,WQ,2016-08-25 00:30:00,1572,42.0513,0.72952
-1.0,-1.0,19.2,45.0,-1.0,1.7,43.0,-1.0,-1.0,WR,2016-08-25 00:30:00,300,41.2163,0.79748
0.6,215.0,15.0,52.0,912.2,-1.0,-1.0,-1.0,-1.0,WS,2016-08-25 00:30:00,953,41.84008,2.41877
1.9,3.0,17.4,74.0,1017.5,-1.0,-1.0,-1.0,-1.0,WT,2016-08-25 00:30:00,2,41.64707,2.75658
-1.0,-1.0,23.4,45.0,1012.7,-1.0,-1.0,2.0,307.0,WU,2016-08-25 00:30:00,42,41.45215,2.24757
0.1,317.0,12.4,73.0,930.7,-1.0,-1.0,-1.0,-1.0,WV,2016-08-25 00:30:00,788,42.23414,1.87485
-1.0,-1.0,16.6,61.0,-1.0,-1.0,-1.0,-1.0,-1.0,WW,2016-08-25 00:30:00,278,41.79423,1.9368
-1.0,-1.0,21.1,30.0,-1.0,0.7,96.0,-1.0,-1.0,WX,2016-08-25 00:30:00,668,41.9178,0.88175
-1.0,-1.0,16.9,64.0,-1.0,0.4,321.0,-1.0,-1.0,WY,2016-08-25 00:30:00,164,41.43386,1.79429
2.3,354.0,19.6,71.0,1015.7,-1.0,-1.0,-1.0,-1.0,WZ,2016-08-25 00:30:00,17,41.20187,1.63346
-1.0,-1.0,16.2,91.0,-1.0,-1.0,-1.0,-1.0,-1.0,W1,2016-08-25 00:30:00,2,42.24726,3.09021
-1.0,-1.0,16.1,65.0,-1.0,0.3,91.0,-1.0,-1.0,W4,2016-08-25 00:30:00,240,41.36619,1.72857
-1.0,-1.0,15.9,57.0,-1.0,0.2,54.0,-1.0,-1.0,W5,2016-08-25 00:30:00,490,42.07683,1.31489
-1.0,-1.0,17.9,65.0,-1.0,0.5,350.0,-1.0,-1.0,W6,2016-08-25 00:30:00,158,41.13738,1.0187
-1.0,-1.0,17.2,49.0,-1.0,-1.0,-1.0,-1.0,-1.0,W8,2016-08-25 00:30:00,438,41.44237,1.15998
-1.0,-1.0,12.7,95.0,-1.0,0.1,233.0,-1.0,-1.0,W9,2016-08-25 00:30:00,461,42.14557,2.45451
3.2,113.0,19.2,40.0,930.2,-1.0,-1.0,-1.0,-1.0,XA,2016-08-25 00:30:00,785,41.60257,1.4007
-1.0,-1.0,14.7,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,XB,2016-08-25 00:30:00,584,41.4779,1.53529
1.6,335.0,19.2,61.0,1001.3,-1.0,-1.0,-1.0,-1.0,XC,2016-08-25 00:30:00,147,41.47892,1.97546
2.6,111.0,22.3,33.0,940.6,-1.0,-1.0,-1.0,-1.0,XD,2016-08-25 00:30:00,687,41.32,0.8857
1.7,26.0,20.9,54.0,1017.0,-1.0,-1.0,-1.0,-1.0,XE,2016-08-25 00:30:00,5,41.10393,1.201
0.8,312.0,17.8,55.0,988.0,-1.0,-1.0,-1.0,-1.0,XF,2016-08-25 00:30:00,258,41.56568,2.06952
1.0,74.0,19.6,52.0,1004.2,-1.0,-1.0,-1.0,-1.0,XG,2016-08-25 00:30:00,123,41.56734,2.22619
-1.0,-1.0,13.1,86.0,944.0,-1.0,-1.0,-1.0,-1.0,XH,2016-08-25 00:30:00,679,42.40533,1.12993
-1.0,-1.0,14.4,75.0,989.5,0.0,140.0,-1.0,-1.0,XI,2016-08-25 00:30:00,247,41.61817,0.87182
0.3,294.0,14.0,96.0,1009.3,-1.0,-1.0,-1.0,-1.0,XJ,2016-08-25 00:30:00,72,41.98223,2.80686
3.4,160.0,17.3,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,XK,2016-08-25 00:30:00,1668,41.77362,2.43774
2.1,312.0,19.9,66.0,-1.0,-1.0,-1.0,-1.0,-1.0,XL,2016-08-25 00:30:00,8,41.34045,2.08022
-1.0,-1.0,18.0,49.0,-1.0,0.8,106.0,-1.0,-1.0,XM,2016-08-25 00:30:00,235,41.59522,0.73507
-1.0,-1.0,13.7,86.0,-1.0,0.5,42.0,-1.0,-1.0,XN,2016-08-25 00:30:00,89,41.46379,0.42765
-1.0,-1.0,15.7,66.0,-1.0,-1.0,-1.0,-1.0,-1.0,XO,2016-08-25 00:30:00,499,41.93497,2.23987
-1.0,-1.0,19.8,73.0,-1.0,0.9,93.0,-1.0,-1.0,XP,2016-08-25 00:30:00,349,41.06581,0.43006
-1.0,-1.0,17.7,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,XQ,2016-08-25 00:30:00,473,42.16252,0.88814
-1.0,-1.0,20.2,31.0,-1.0,1.6,127.0,-1.0,-1.0,XR,2016-08-25 00:30:00,928,41.31481,0.98161
1.7,303.0,17.6,58.0,-1.0,-1.0,-1.0,-1.0,-1.0,XS,2016-08-25 00:30:00,162,41.86489,2.66446
0.1,282.0,15.8,57.0,940.8,-1.0,-1.0,-1.0,-1.0,XT,2016-08-25 00:30:00,691,41.98766,1.51165
0.5,240.0,17.1,77.0,-1.0,-1.0,-1.0,-1.0,-1.0,XU,2016-08-25 00:30:00,148,41.28801,1.72195
0.1,344.0,18.8,69.0,-1.0,-1.0,-1.0,-1.0,-1.0,XV,2016-08-25 00:30:00,158,41.48311,2.07956
-1.0,-1.0,16.6,67.0,-1.0,0.0,203.0,-1.0,-1.0,XW,2016-08-25 00:30:00,165,41.59822,0.64855
-1.0,-1.0,16.7,53.0,-1.0,0.5,53.0,-1.0,-1.0,XX,2016-08-25 00:30:00,291,41.68835,1.04476
-1.0,-1.0,14.0,91.0,-1.0,0.0,53.0,-1.0,-1.0,XY,2016-08-25 00:30:00,122,41.56509,0.55027
-1.0,-1.0,15.5,95.0,-1.0,-1.0,-1.0,-1.0,-1.0,XZ,2016-08-25 00:30:00,7,42.18139,3.06202
1.0,35.0,20.4,60.0,977.2,-1.0,-1.0,-1.0,-1.0,X1,2016-08-25 00:30:00,359,41.15374,0.81953
-1.0,-1.0,21.6,69.0,-1.0,-1.0,-1.0,-1.0,-1.0,X2,2016-08-25 00:30:00,7,41.38943,2.18847
4.3,76.0,20.5,31.0,975.7,-1.0,-1.0,-1.0,-1.0,X3,2016-08-25 00:30:00,370,41.74281,0.5358
0.8,92.0,24.8,55.0,1013.4,-1.0,-1.0,-1.0,-1.0,X4,2016-08-25 00:30:00,33,41.3839,2.16775
1.6,322.0,17.2,35.0,901.0,-1.0,-1.0,-1.0,-1.0,X5,2016-08-25 00:30:00,1055,40.79705,0.31822
-1.0,-1.0,16.4,48.0,-1.0,0.6,94.0,-1.0,-1.0,X6,2016-08-25 00:30:00,366,41.92173,1.02901
-1.0,-1.0,20.3,41.0,-1.0,0.6,342.0,-1.0,-1.0,X7,2016-08-25 00:30:00,215,41.51909,0.55314
0.0,21.0,21.3,57.0,1007.9,-1.0,-1.0,-1.0,-1.0,X8,2016-08-25 00:30:00,79,41.37919,2.1054
3.0,338.0,18.8,42.0,997.5,-1.0,-1.0,-1.0,-1.0,X9,2016-08-25 00:30:00,176,41.61265,2.16836
0.8,6.0,14.4,61.0,885.8,-1.0,-1.0,-1.0,-1.0,YA,2016-08-25 00:30:00,1213,42.44013,1.93482
0.8,258.0,14.3,83.0,968.7,-1.0,-1.0,-1.0,-1.0,YB,2016-08-25 00:30:00,433,42.18813,2.47097
-1.0,-1.0,19.3,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,Y4,2016-08-25 00:30:00,1162,42.17426,1.42775
1.6,269.0,17.8,66.0,-1.0,-1.0,-1.0,-1.0,-1.0,Y5,2016-08-25 00:30:00,152,42.22793,2.86295
1.5,99.0,19.4,77.0,-1.0,-1.0,-1.0,-1.0,-1.0,Y6,2016-08-25 00:30:00,317,41.04343,0.74032
1.2,294.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Y7,2016-08-25 00:30:00,3,41.31725,2.16537
3.7,169.0,13.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,ZB,2016-08-25 00:30:00,2451,42.51939,1.36597
1.7,288.0,13.5,33.0,-1.0,-1.0,-1.0,-1.0,-1.0,ZC,2016-08-25 00:30:00,2410,42.42117,2.24565
6.0,169.0,13.1,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,ZD,2016-08-25 00:30:00,2478,42.32211,1.89716
-1.0,-1.0,14.0,48.0,-1.0,-1.0,-1.0,4.6,97.0,Z1,2016-08-25 00:30:00,2266,42.64691,0.98486
-1.0,-1.0,11.4,48.0,-1.0,-1.0,-1.0,0.9,260.0,Z2,2016-08-25 00:30:00,2535,42.46602,0.88405
-1.0,-1.0,13.7,45.0,-1.0,-1.0,-1.0,0.5,309.0,Z3,2016-08-25 00:30:00,2230,42.46605,1.7785
-1.0,-1.0,13.5,48.0,-1.0,-1.0,-1.0,0.6,311.0,Z5,2016-08-25 00:30:00,2400,42.70029,1.27201
-1.0,-1.0,15.1,44.0,-1.0,-1.0,-1.0,0.6,203.0,Z6,2016-08-25 00:30:00,2228,42.77011,0.73198
1.9,279.0,12.8,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,Z7,2016-08-25 00:30:00,2519,42.53412,1.05476
-1.0,-1.0,13.9,41.0,-1.0,-1.0,-1.0,2.0,155.0,Z8,2016-08-25 00:30:00,2316,42.18254,1.52407
0.4,231.0,14.4,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,Z9,2016-08-25 00:30:00,2143,42.29265,1.71498
0.8,206.0,14.9,60.0,947.2,-1.0,-1.0,-1.0,-1.0,CC,2016-08-25 01:00:00,626,42.07398,2.20862
0.2,346.0,16.4,52.0,924.0,-1.0,-1.0,-1.0,-1.0,CD,2016-08-25 01:00:00,849,42.37083,1.43277
1.4,331.0,20.2,48.0,981.4,-1.0,-1.0,-1.0,-1.0,CE,2016-08-25 01:00:00,316,41.53109,1.80813
2.0,19.0,16.0,50.0,865.8,-1.0,-1.0,-1.0,-1.0,CG,2016-08-25 01:00:00,1405,42.37717,2.41456
0.2,195.0,10.0,94.0,923.3,-1.0,-1.0,-1.0,-1.0,CI,2016-08-25 01:00:00,852,42.25839,2.36429
1.0,262.0,15.9,65.0,954.5,-1.0,-1.0,-1.0,-1.0,CJ,2016-08-25 01:00:00,566.5,42.21624,1.33132
0.0,170.0,14.3,72.0,978.4,-1.0,-1.0,-1.0,-1.0,CL,2016-08-25 01:00:00,349,41.67399,1.76796
2.0,109.0,19.8,40.0,940.8,-1.0,-1.0,-1.0,-1.0,CP,2016-08-25 01:00:00,690,42.13924,1.03893
1.0,26.0,20.3,36.0,951.0,-1.0,-1.0,-1.0,-1.0,CQ,2016-08-25 01:00:00,594,41.99546,1.02569
1.1,13.0,18.6,44.0,921.2,-1.0,-1.0,-1.0,-1.0,CR,2016-08-25 01:00:00,873,42.08032,1.9624
0.3,3.0,11.5,82.0,927.3,-1.0,-1.0,-1.0,-1.0,CT,2016-08-25 01:00:00,823,42.39811,0.74362
2.6,195.0,16.2,56.0,906.4,-1.0,-1.0,-1.0,-1.0,CU,2016-08-25 01:00:00,1002,42.69856,0.79397
1.4,18.0,19.0,49.0,960.1,-1.0,-1.0,-1.0,-1.0,CV,2016-08-25 01:00:00,513.3,42.23939,0.96434
0.6,235.0,16.3,52.0,966.8,-1.0,-1.0,-1.0,-1.0,CW,2016-08-25 01:00:00,446,41.39241,1.09894
0.2,234.0,19.9,40.0,926.8,-1.0,-1.0,-1.0,-1.0,CY,2016-08-25 01:00:00,816,41.87813,2.17873
2.8,104.0,15.8,60.0,987.1,-1.0,-1.0,-1.0,-1.0,C6,2016-08-25 01:00:00,264,41.6566,0.95172
3.2,77.0,20.8,37.0,969.1,-1.0,-1.0,-1.0,-1.0,C7,2016-08-25 01:00:00,427,41.66695,1.16234
0.5,64.0,19.6,38.0,954.4,-1.0,-1.0,-1.0,-1.0,C8,2016-08-25 01:00:00,554,41.67555,1.29609
2.5,258.0,21.4,39.0,989.9,-1.0,-1.0,-1.0,-1.0,C9,2016-08-25 01:00:00,240,40.71825,0.39988
1.3,249.0,18.4,93.0,996.9,-1.0,-1.0,-1.0,-1.0,DB,2016-08-25 01:00:00,179,40.87287,0.71581
0.6,192.0,15.5,71.0,1014.4,-1.0,-1.0,-1.0,-1.0,DF,2016-08-25 01:00:00,28.6,41.97751,3.03543
2.1,21.0,12.5,47.0,810.9,-1.0,-1.0,-1.0,-1.0,DG,2016-08-25 01:00:00,1971.4,42.39848,2.15517
0.6,351.0,21.2,47.0,970.6,-1.0,-1.0,-1.0,-1.0,DI,2016-08-25 01:00:00,415,41.43292,1.62386
0.4,220.0,18.4,62.0,997.0,-1.0,-1.0,-1.0,-1.0,DJ,2016-08-25 01:00:00,176,42.11653,2.78969
2.1,301.0,20.8,74.0,1017.1,-1.0,-1.0,-1.0,-1.0,DK,2016-08-25 01:00:00,2,41.14677,1.41846
0.9,329.0,21.8,93.0,1017.4,-1.0,-1.0,-1.0,-1.0,DL,2016-08-25 01:00:00,0.5,40.70719,0.83449
0.6,259.0,14.0,89.0,1000.1,-1.0,-1.0,-1.0,-1.0,DN,2016-08-25 01:00:00,150,41.96095,2.63108
1.9,262.0,17.5,66.0,1015.9,-1.0,-1.0,-1.0,-1.0,DO,2016-08-25 01:00:00,14,41.80857,3.03241
0.9,61.0,10.7,73.0,898.3,-1.0,-1.0,-1.0,-1.0,DP,2016-08-25 01:00:00,1097,42.38605,1.8664
1.1,351.0,17.5,48.0,985.0,-1.0,-1.0,-1.0,-1.0,DQ,2016-08-25 01:00:00,287,41.30728,1.36259
1.4,38.0,17.7,42.0,971.2,-1.0,-1.0,-1.0,-1.0,D1,2016-08-25 01:00:00,404,41.28521,0.75383
-1.0,-1.0,15.2,67.0,979.0,-1.0,-1.0,-1.0,-1.0,D2,2016-08-25 01:00:00,343,41.59252,1.915
1.6,306.0,20.2,49.0,988.7,-1.0,-1.0,-1.0,-1.0,D3,2016-08-25 01:00:00,252,41.38197,1.93564
0.5,9.0,19.1,69.0,1014.8,-1.0,-1.0,-1.0,-1.0,D4,2016-08-25 01:00:00,24,42.27065,3.18165
0.2,112.0,23.4,29.0,970.7,-1.0,-1.0,-1.0,-1.0,D5,2016-08-25 01:00:00,411.2,41.41843,2.12388
3.5,176.0,25.0,37.0,994.4,-1.0,-1.0,-1.0,-1.0,D6,2016-08-25 01:00:00,196,42.43515,3.16622
0.3,65.0,18.5,54.0,1011.2,-1.0,-1.0,-1.0,-1.0,D7,2016-08-25 01:00:00,53,41.18499,0.59376
3.4,120.0,22.3,35.0,958.5,-1.0,-1.0,-1.0,-1.0,D8,2016-08-25 01:00:00,515,40.95134,0.30565
0.7,12.0,17.2,81.0,1010.8,-1.0,-1.0,-1.0,-1.0,D9,2016-08-25 01:00:00,59,41.21553,1.52121
0.0,0.0,14.8,64.0,980.0,-1.0,-1.0,-1.0,-1.0,H1,2016-08-25 01:00:00,333,41.58642,1.65306
2.1,44.0,17.3,76.0,999.2,-1.0,-1.0,-1.0,-1.0,J5,2016-08-25 01:00:00,158,42.34215,2.83423
